,event_id,event_name,start_datetime,end_datetime,event_agency,event_type,event_borough,event_location,event_street_side,street_closure_type,community_board,police_precinct,long,lat
66,381404,Summer on the Hudson Butt And Gut,2018-09-08T11:00:00+00:00,2018-09-08T12:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Soliders & Sailors Monument,,,7,24,-73.9790084,40.7919925
67,381409,Summer on the Hudson Tai Chi,2018-08-12T08:00:00+00:00,2018-08-12T09:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Soliders & Sailors Monument,,,7,24,-73.9790084,40.7919925
68,381409,Summer on the Hudson Tai Chi,2018-08-19T08:00:00+00:00,2018-08-19T09:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Soliders & Sailors Monument,,,7,24,-73.9790084,40.7919925
69,381409,Summer on the Hudson Tai Chi,2018-08-26T08:00:00+00:00,2018-08-26T09:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Soliders & Sailors Monument,,,7,24,-73.9790084,40.7919925
70,381422,SummerScreen,2018-08-15T18:00:00+00:00,2018-08-15T22:00:00+00:00,Parks Department,Special Event,Brooklyn,"McCarren Park: Asphalt-Softball-01 ,McCarren Park: Asphalt-Softball-02",,,01,94,-73.95263609999999,40.7213441
71,381431,SOH HIIT,2018-08-14T18:00:00+00:00,2018-08-14T20:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Lawn-108th Street-RSP,,,7,24,-73.9723096,40.8012339
72,381431,SOH HIIT,2018-08-21T18:00:00+00:00,2018-08-21T20:00:00+00:00,Parks Department,Special Event,Manhattan,Riverside Park: Lawn-108th Street-RSP,,,7,24,-73.9723096,40.8012339
73,248006,play:ground,2016-05-14T10:00:00+00:00,2020-09-27T17:00:00+00:00,Trust for Governor's Island,Public Program / Exhibitions,Manhattan,,,,,,100.7730417,18.7756318
74,325829,Block Party,2018-08-11T11:00:00+00:00,2018-08-11T20:00:00+00:00,Street Activity Permit Office,Block Party,Brooklyn,1729 ALBANY AVENUE between AVENUE H and AVENUE I,Full,Full Street Closure,18,63,-73.93663649999999,40.63105729999999
75,338385,Belvedere Castle year-long construction,2018-08-11T00:00:00+00:00,2018-08-11T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
76,338385,Belvedere Castle year-long construction,2018-08-12T00:00:00+00:00,2018-08-12T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
77,338385,Belvedere Castle year-long construction,2018-08-13T00:00:00+00:00,2018-08-13T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
78,338385,Belvedere Castle year-long construction,2018-08-14T00:00:00+00:00,2018-08-14T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
79,338385,Belvedere Castle year-long construction,2018-08-15T00:00:00+00:00,2018-08-15T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
80,338385,Belvedere Castle year-long construction,2018-08-16T00:00:00+00:00,2018-08-16T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
81,338385,Belvedere Castle year-long construction,2018-08-17T00:00:00+00:00,2018-08-17T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
82,338385,Belvedere Castle year-long construction,2018-08-18T00:00:00+00:00,2018-08-18T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
83,338385,Belvedere Castle year-long construction,2018-08-19T00:00:00+00:00,2018-08-19T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
84,338385,Belvedere Castle year-long construction,2018-08-20T00:00:00+00:00,2018-08-20T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
85,338385,Belvedere Castle year-long construction,2018-08-21T00:00:00+00:00,2018-08-21T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
86,338385,Belvedere Castle year-long construction,2018-08-22T00:00:00+00:00,2018-08-22T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
87,338385,Belvedere Castle year-long construction,2018-08-23T00:00:00+00:00,2018-08-23T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
88,338385,Belvedere Castle year-long construction,2018-08-24T00:00:00+00:00,2018-08-24T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
89,338385,Belvedere Castle year-long construction,2018-08-25T00:00:00+00:00,2018-08-25T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
90,338385,Belvedere Castle year-long construction,2018-08-26T00:00:00+00:00,2018-08-26T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
91,338385,Belvedere Castle year-long construction,2018-08-27T00:00:00+00:00,2018-08-27T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
92,338385,Belvedere Castle year-long construction,2018-08-28T00:00:00+00:00,2018-08-28T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
93,338385,Belvedere Castle year-long construction,2018-08-29T00:00:00+00:00,2018-08-29T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
94,338385,Belvedere Castle year-long construction,2018-08-30T00:00:00+00:00,2018-08-30T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
95,338385,Belvedere Castle year-long construction,2018-08-31T00:00:00+00:00,2018-08-31T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
96,338385,Belvedere Castle year-long construction,2018-09-01T00:00:00+00:00,2018-09-01T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
97,338385,Belvedere Castle year-long construction,2018-09-02T00:00:00+00:00,2018-09-02T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
98,338385,Belvedere Castle year-long construction,2018-09-03T00:00:00+00:00,2018-09-03T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
99,338385,Belvedere Castle year-long construction,2018-09-04T00:00:00+00:00,2018-09-04T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
100,338385,Belvedere Castle year-long construction,2018-09-05T00:00:00+00:00,2018-09-05T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
101,338385,Belvedere Castle year-long construction,2018-09-06T00:00:00+00:00,2018-09-06T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
102,338385,Belvedere Castle year-long construction,2018-09-07T00:00:00+00:00,2018-09-07T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
103,338385,Belvedere Castle year-long construction,2018-09-08T00:00:00+00:00,2018-09-08T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
104,338385,Belvedere Castle year-long construction,2018-09-09T00:00:00+00:00,2018-09-09T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
105,338385,Belvedere Castle year-long construction,2018-09-10T00:00:00+00:00,2018-09-10T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
106,338385,Belvedere Castle year-long construction,2018-09-11T00:00:00+00:00,2018-09-11T23:59:00+00:00,Parks Department,Construction,Manhattan,Central Park: Belvedere Castle Terrace,,,64,22,-73.9690677,40.7794302
107,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-11T08:00:00+00:00,2018-08-11T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
108,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-12T08:00:00+00:00,2018-08-12T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
109,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-13T08:00:00+00:00,2018-08-13T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
110,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-14T08:00:00+00:00,2018-08-14T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
111,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-15T08:00:00+00:00,2018-08-15T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
112,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-16T08:00:00+00:00,2018-08-16T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
113,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-17T08:00:00+00:00,2018-08-17T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
114,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-18T08:00:00+00:00,2018-08-18T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
115,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-19T08:00:00+00:00,2018-08-19T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
116,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-20T08:00:00+00:00,2018-08-20T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
117,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-21T08:00:00+00:00,2018-08-21T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
118,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-22T08:00:00+00:00,2018-08-22T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
119,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-23T08:00:00+00:00,2018-08-23T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
120,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-24T08:00:00+00:00,2018-08-24T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
121,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-25T08:00:00+00:00,2018-08-25T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
122,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-26T08:00:00+00:00,2018-08-26T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
123,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-27T08:00:00+00:00,2018-08-27T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
124,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-28T08:00:00+00:00,2018-08-28T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
125,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-29T08:00:00+00:00,2018-08-29T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
126,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-30T08:00:00+00:00,2018-08-30T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
127,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-08-31T08:00:00+00:00,2018-08-31T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
128,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-01T08:00:00+00:00,2018-09-01T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
129,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-02T08:00:00+00:00,2018-09-02T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
130,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-03T08:00:00+00:00,2018-09-03T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
131,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-04T08:00:00+00:00,2018-09-04T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
132,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-05T08:00:00+00:00,2018-09-05T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
133,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-06T08:00:00+00:00,2018-09-06T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
134,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-07T08:00:00+00:00,2018-09-07T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
135,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-08T08:00:00+00:00,2018-09-08T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
136,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-09T08:00:00+00:00,2018-09-09T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
137,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-10T08:00:00+00:00,2018-09-10T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
138,349083,FIELD 15 CLOSED DUE TO WATER DAMAGE UNTIL FUTHER NOTICE,2018-09-11T08:00:00+00:00,2018-09-11T20:00:00+00:00,Parks Department,Construction,Queens,Flushing Meadows Corona Park: Softball-15,,,81,110,-73.840785,40.73971359999999
139,361878,Mel Chin Installation,2018-07-08T02:00:00+00:00,2018-09-08T08:00:00+00:00,Street Activity Permit Office,Plaza Event,Manhattan,"46/47 Broadway Pedestrian Plaza (Times Sq): 46/47 Broadway Pedestrian Plaza (Times Sq) BROADWAY between WEST 46 STREET and WEST 47 STREET, WEST 46 STREET between BROADWAY and 8 AVENUE",Full,Pedestrian Plaza,5,18,-73.98856839999999,40.76032319999999
140,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-11T08:00:00+00:00,2018-08-11T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110,-73.840785,40.73971359999999
141,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-12T08:00:00+00:00,2018-08-12T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110,-73.840785,40.73971359999999
142,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-13T08:00:00+00:00,2018-08-13T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110,-73.840785,40.73971359999999
143,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-14T08:00:00+00:00,2018-08-14T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110,-73.840785,40.73971359999999
144,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-15T08:00:00+00:00,2018-08-15T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110,-73.840785,40.73971359999999
145,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-16T08:00:00+00:00,2018-08-16T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110,-73.840785,40.73971359999999
146,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-17T08:00:00+00:00,2018-08-17T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110,-73.840785,40.73971359999999
147,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-18T08:00:00+00:00,2018-08-18T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110,-73.840785,40.73971359999999
148,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-19T08:00:00+00:00,2018-08-19T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110,-73.840785,40.73971359999999
149,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-20T08:00:00+00:00,2018-08-20T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110,-73.840785,40.73971359999999
150,364912,CRICKET FIELDS WILL BE CLOSED AFTER AUGUST 19TH FOR APPROX A YEAR,2018-08-21T08:00:00+00:00,2018-08-21T20:00:00+00:00,Parks Department,Construction,Queens,"Flushing Meadows Corona Park: Cricket-17 ,Flushing Meadows Corona Park: Cricket-19 ,Flushing Meadows Corona Park: Festival Site",,,81,110,-73.840785,40.73971359999999
