,event_id,event_name,start_datetime,end_datetime,event_agency,event_type,event_borough,event_location,event_street_side,street_closure_type,community_board,police_precinct
1792,395324,Bike New York Summer Program LP,2018-08-15T10:00:00+00:00,2018-08-15T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Linden Park (Gershwin Park - JHS 166): Linden Park (Gershwin Park),,,5,75
1793,395324,Bike New York Summer Program LP,2018-08-16T10:00:00+00:00,2018-08-16T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Linden Park (Gershwin Park - JHS 166): Linden Park (Gershwin Park),,,5,75
1794,395324,Bike New York Summer Program LP,2018-08-17T10:00:00+00:00,2018-08-17T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Linden Park (Gershwin Park - JHS 166): Linden Park (Gershwin Park),,,5,75
1795,395332,Bike New York Summer Program MCC,2018-08-13T10:00:00+00:00,2018-08-13T17:00:00+00:00,Parks Department,Special Event,Brooklyn,McCarren Park: McCarren Park,,,1,94
1796,395332,Bike New York Summer Program MCC,2018-08-14T10:00:00+00:00,2018-08-14T17:00:00+00:00,Parks Department,Special Event,Brooklyn,McCarren Park: McCarren Park,,,1,94
1797,395332,Bike New York Summer Program MCC,2018-08-15T10:00:00+00:00,2018-08-15T17:00:00+00:00,Parks Department,Special Event,Brooklyn,McCarren Park: McCarren Park,,,1,94
1798,395332,Bike New York Summer Program MCC,2018-08-16T10:00:00+00:00,2018-08-16T17:00:00+00:00,Parks Department,Special Event,Brooklyn,McCarren Park: McCarren Park,,,1,94
1799,395332,Bike New York Summer Program MCC,2018-08-17T10:00:00+00:00,2018-08-17T17:00:00+00:00,Parks Department,Special Event,Brooklyn,McCarren Park: McCarren Park,,,1,94
1800,395334,Bike New York FMCP August,2018-08-13T10:00:00+00:00,2018-08-13T17:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Designated Protest Area,,,81,110
1801,395334,Bike New York FMCP August,2018-08-14T10:00:00+00:00,2018-08-14T17:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Designated Protest Area,,,81,110
1802,395334,Bike New York FMCP August,2018-08-15T10:00:00+00:00,2018-08-15T17:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Designated Protest Area,,,81,110
1803,395334,Bike New York FMCP August,2018-08-16T10:00:00+00:00,2018-08-16T17:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Designated Protest Area,,,81,110
1804,395334,Bike New York FMCP August,2018-08-17T10:00:00+00:00,2018-08-17T17:00:00+00:00,Parks Department,Special Event,Queens,Flushing Meadows Corona Park: Designated Protest Area,,,81,110
1805,395369,Kissena Track Clinics,2018-08-12T12:00:00+00:00,2018-08-12T16:00:00+00:00,Parks Department,Special Event,Queens,Kissena Park: Velodrome-Track-01,,,07,109
1806,395408,cross country summer series,2018-08-16T19:00:00+00:00,2018-08-16T20:00:00+00:00,Parks Department,Special Event,Bronx,Van Cortlandt Park: Cross Country Parade Ground Broadway 1,,,26,50
1807,395414,Track Workouts,2018-08-14T19:00:00+00:00,2018-08-14T20:00:00+00:00,Parks Department,Special Event,Bronx,"Van Cortlandt Park: Stadium-Track-01 ,Van Cortlandt Park: Stadium-Soccer-08",,,26,50
1808,395414,Track Workouts,2018-08-21T19:00:00+00:00,2018-08-21T20:00:00+00:00,Parks Department,Special Event,Bronx,"Van Cortlandt Park: Stadium-Track-01 ,Van Cortlandt Park: Stadium-Soccer-08",,,26,50
1809,395414,Track Workouts,2018-08-28T19:00:00+00:00,2018-08-28T20:00:00+00:00,Parks Department,Special Event,Bronx,"Van Cortlandt Park: Stadium-Track-01 ,Van Cortlandt Park: Stadium-Soccer-08",,,26,50
1810,395414,Track Workouts,2018-09-04T19:00:00+00:00,2018-09-04T20:00:00+00:00,Parks Department,Special Event,Bronx,"Van Cortlandt Park: Stadium-Track-01 ,Van Cortlandt Park: Stadium-Soccer-08",,,26,50
1811,395459,HANCOCK STREET BLOCK PARTY,2018-08-25T10:00:00+00:00,2018-08-25T18:00:00+00:00,Street Activity Permit Office,Block Party,Brooklyn,HANCOCK STREET between RALPH AVENUE and HOWARD AVENUE,Full,Full Street Closure,3,81
1812,395460,Celebration,2018-09-01T13:00:00+00:00,2018-09-01T19:00:00+00:00,Parks Department,Special Event,Bronx,Mill Pond Park: Barbecue Permits,,,4,44
1813,395513,Celebration,2018-08-26T15:00:00+00:00,2018-08-26T19:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: W 19 St Performance Area,,,13,60
1814,395519,Celebration,2018-08-20T18:00:00+00:00,2018-08-20T20:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion,,,64,22
1815,395571,Annual Family Picnic,2018-08-11T10:00:00+00:00,2018-08-11T18:00:00+00:00,Parks Department,Special Event,Queens,Forest Park: BBQ Area Yellow,,,82,102
1816,395574,Picnic,2018-08-11T10:00:00+00:00,2018-08-11T18:00:00+00:00,Parks Department,Special Event,Queens,Forest Park: BBQ Area Orange,,,82,102
1817,395589,block party,2018-08-11T12:00:00+00:00,2018-08-11T21:00:00+00:00,Street Activity Permit Office,Block Party,Staten Island,SOUTH RAILROAD AVENUE between BATH AVENUE and COOPER AVENUE,Both,Full Street Closure,2,122
1818,395597,Casual acoustic concert,2018-08-11T13:00:00+00:00,2018-08-11T17:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Hernshead,,,64,22
1819,395597,Casual acoustic concert,2018-08-18T13:00:00+00:00,2018-08-18T17:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Hernshead,,,64,22
1820,395597,Casual acoustic concert,2018-08-25T13:00:00+00:00,2018-08-25T17:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Hernshead,,,64,22
1821,395655,Movie night,2018-08-11T20:00:00+00:00,2018-08-11T22:00:00+00:00,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 94th Street,,,14,101
1822,395664,Free Entertainment,2018-08-11T14:00:00+00:00,2018-08-11T20:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: Wonder Wheel Pavillion,,,13,60
1823,395664,Free Entertainment,2018-08-12T14:00:00+00:00,2018-08-12T20:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: Wonder Wheel Pavillion,,,13,60
1824,395664,Free Entertainment,2018-08-18T14:00:00+00:00,2018-08-18T20:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: Wonder Wheel Pavillion,,,13,60
1825,395664,Free Entertainment,2018-08-19T14:00:00+00:00,2018-08-19T20:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: Wonder Wheel Pavillion,,,13,60
1826,395664,Free Entertainment,2018-08-25T14:00:00+00:00,2018-08-25T20:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: Wonder Wheel Pavillion,,,13,60
1827,395664,Free Entertainment,2018-08-26T14:00:00+00:00,2018-08-26T20:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: Wonder Wheel Pavillion,,,13,60
1828,395667,Celebration,2018-08-18T12:00:00+00:00,2018-08-18T17:00:00+00:00,Parks Department,Special Event,Manhattan,Sol Lain Plgd: Basketball-01,,,03,7
1829,395674,Free Entertainment,2018-09-01T14:00:00+00:00,2018-09-01T20:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: Wonder Wheel Pavillion,,,13,60
1830,395674,Free Entertainment,2018-09-02T14:00:00+00:00,2018-09-02T20:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: Wonder Wheel Pavillion,,,13,60
1831,395674,Free Entertainment,2018-09-03T14:00:00+00:00,2018-09-03T20:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: Wonder Wheel Pavillion,,,13,60
1832,395724,Free Entertainment,2018-08-17T19:00:00+00:00,2018-08-17T23:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: Wonder Wheel Pavillion,,,13,60
1833,395724,Free Entertainment,2018-08-24T19:00:00+00:00,2018-08-24T23:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: Wonder Wheel Pavillion,,,13,60
1834,395724,Free Entertainment,2018-08-31T19:00:00+00:00,2018-08-31T23:00:00+00:00,Parks Department,Special Event,Brooklyn,Coney Island Beach & Boardwalk: Wonder Wheel Pavillion,,,13,60
1835,395757,Yoga on the Beach,2018-08-11T08:00:00+00:00,2018-08-11T21:00:00+00:00,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 106th Street Island,,,14,100
1836,395757,Yoga on the Beach,2018-08-18T08:00:00+00:00,2018-08-18T21:00:00+00:00,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 106th Street Island,,,14,100
1837,395757,Yoga on the Beach,2018-08-25T08:00:00+00:00,2018-08-25T21:00:00+00:00,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 106th Street Island,,,14,100
1838,395757,Yoga on the Beach,2018-09-01T08:00:00+00:00,2018-09-01T21:00:00+00:00,Parks Department,Special Event,Queens,Rockaway Beach and Boardwalk: Beach 106th Street Island,,,14,100
1839,395767,Zumba under The Stars with Lisa G aka RockaZumbaWay,2018-08-16T19:00:00+00:00,2018-08-16T21:00:00+00:00,Parks Department,Special Event,Queens,Rockaway Beach Boardwalk: Hockey-01,,,14,100
1840,395767,Zumba under The Stars with Lisa G aka RockaZumbaWay,2018-08-23T19:00:00+00:00,2018-08-23T21:00:00+00:00,Parks Department,Special Event,Queens,Rockaway Beach Boardwalk: Hockey-01,,,14,100
1841,395767,Zumba under The Stars with Lisa G aka RockaZumbaWay,2018-08-30T19:00:00+00:00,2018-08-30T21:00:00+00:00,Parks Department,Special Event,Queens,Rockaway Beach Boardwalk: Hockey-01,,,14,100
1842,395778,Battle of the Playgrounds,2018-08-13T14:00:00+00:00,2018-08-13T18:00:00+00:00,Parks Department,Special Event,Manhattan,Col. Young Playground: Basketball-01,,,10,32
1843,395778,Battle of the Playgrounds,2018-08-14T14:00:00+00:00,2018-08-14T18:00:00+00:00,Parks Department,Special Event,Manhattan,Col. Young Playground: Basketball-01,,,10,32
1844,395778,Battle of the Playgrounds,2018-08-15T14:00:00+00:00,2018-08-15T18:00:00+00:00,Parks Department,Special Event,Manhattan,Col. Young Playground: Basketball-01,,,10,32
1845,395778,Battle of the Playgrounds,2018-08-16T14:00:00+00:00,2018-08-16T18:00:00+00:00,Parks Department,Special Event,Manhattan,Col. Young Playground: Basketball-01,,,10,32
1846,395791,Celebration,2018-08-12T17:00:00+00:00,2018-08-12T18:00:00+00:00,Parks Department,Special Event,Manhattan,"Fort Tryon Park: Linden Terrace ,Fort Tryon Park: Heather Garden",,,12,34
1847,395856,Breastfeeding Expo,2018-08-16T10:00:00+00:00,2018-08-16T15:00:00+00:00,Parks Department,Special Event,Bronx,Field Of Dreams Park: Field Of Dreams Park,,,2,41
1848,395871,Old Timers Stickball Game,2018-08-11T12:00:00+00:00,2018-08-11T18:00:00+00:00,Street Activity Permit Office,Stickball,Manhattan,RUTGERS STREET between CHERRY STREET and MADISON STREET,Full,Full Street Closure,3,7
1849,395904,Heart For The Game Basketball Academy,2018-08-12T10:00:00+00:00,2018-08-12T17:00:00+00:00,Parks Department,Special Event,Manhattan,Sol Lain Plgd: Basketball-01,,,03,7
1850,395904,Heart For The Game Basketball Academy,2018-08-19T10:00:00+00:00,2018-08-19T17:00:00+00:00,Parks Department,Special Event,Manhattan,Sol Lain Plgd: Basketball-01,,,03,7
1851,395904,Heart For The Game Basketball Academy,2018-08-26T10:00:00+00:00,2018-08-26T17:00:00+00:00,Parks Department,Special Event,Manhattan,Sol Lain Plgd: Basketball-01,,,03,7
1852,395928,Accordions Around the World,2018-08-15T17:30:00+00:00,2018-08-15T19:30:00+00:00,Parks Department,Special Event,Manhattan,Bryant Park: Lawn,,,5,14
1853,395928,Accordions Around the World,2018-08-22T17:30:00+00:00,2018-08-22T19:30:00+00:00,Parks Department,Special Event,Manhattan,Bryant Park: Lawn,,,5,14
1854,395928,Accordions Around the World,2018-08-29T17:30:00+00:00,2018-08-29T19:30:00+00:00,Parks Department,Special Event,Manhattan,Bryant Park: Lawn,,,5,14
1855,395928,Accordions Around the World,2018-09-05T17:30:00+00:00,2018-09-05T19:30:00+00:00,Parks Department,Special Event,Manhattan,Bryant Park: Lawn,,,5,14
1856,396399,Parkchester Summerfest,2018-08-11T11:00:00+00:00,2018-08-11T16:00:00+00:00,Street Activity Permit Office,Street Event,Bronx,METROPOLITAN OVAL between UNIONPORT ROAD and METROPOLITAN AVENUE,Full,Full Street Closure,9,43
1857,395949,"NYC Century Bike Tour, 15 Mile Route",2018-09-09T09:00:00+00:00,2018-09-09T13:00:00+00:00,Police Department,Athletic Race / Tour,Brooklyn,"VANDERBILT AVENUE between PLAZA STREET EAST and BERGEN STREET, BERGEN STREET between VANDERBILT AVENUE and SMITH STREET, SMITH STREET between SCHERMERHORN STREET and JAY STREET, JAY STREET between SMITH STREET and TILLARY STREET, TILLARY STREET between JAY STREET and FLATBUSH AVENUE EXTENSION, FLATBUSH AVENUE EXTENSION between TILLARY STREET and MANHATTAN BRIDGE, FIRST AVENUE between ALLEN STREET and EAST 17 STREET, EAST 17 STREET between FIRST AVENUE and PARK AVENUE SOUTH, PARK AVE",East,Full Street Closure,"10, 11, 14, 2, 3, 5, 55, 6, 64, 7, 8","13, 14, 17, 18, 19, 22, 23, 25, 28, 5, 7, 72, 77, 78, 84, 9"
1858,395998,Picnic,2018-08-25T12:00:00+00:00,2018-08-25T18:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Heckscher Picnic Area,,,64,22
1859,396003,Celebration,2018-09-10T11:30:00+00:00,2018-09-10T13:30:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Bethesda Fountain Terrace,,,64,22
1860,396008,HHFM West Harlem Market,2018-08-14T07:00:00+00:00,2018-08-14T16:00:00+00:00,Street Activity Permit Office,Farmers Market,Manhattan,BROADWAY between WEST 138 STREET and WEST 139 STREET,East,Sidewalk and Curb Lane Closure,9,30
1861,396008,HHFM West Harlem Market,2018-08-21T07:00:00+00:00,2018-08-21T16:00:00+00:00,Street Activity Permit Office,Farmers Market,Manhattan,BROADWAY between WEST 138 STREET and WEST 139 STREET,East,Sidewalk and Curb Lane Closure,9,30
1862,396008,HHFM West Harlem Market,2018-08-28T07:00:00+00:00,2018-08-28T16:00:00+00:00,Street Activity Permit Office,Farmers Market,Manhattan,BROADWAY between WEST 138 STREET and WEST 139 STREET,East,Sidewalk and Curb Lane Closure,9,30
1863,396008,HHFM West Harlem Market,2018-09-04T07:00:00+00:00,2018-09-04T16:00:00+00:00,Street Activity Permit Office,Farmers Market,Manhattan,BROADWAY between WEST 138 STREET and WEST 139 STREET,East,Sidewalk and Curb Lane Closure,9,30
1864,396008,HHFM West Harlem Market,2018-09-11T07:00:00+00:00,2018-09-11T16:00:00+00:00,Street Activity Permit Office,Farmers Market,Manhattan,BROADWAY between WEST 138 STREET and WEST 139 STREET,East,Sidewalk and Curb Lane Closure,9,30
1865,396009,Celebration,2018-08-22T15:30:00+00:00,2018-08-22T17:30:00+00:00,Parks Department,Special Event,Manhattan,"Central Park: Wagner Cove ,Central Park: Cherry Hill",,,64,22
1866,396084,Celebration,2018-09-08T13:00:00+00:00,2018-09-08T16:00:00+00:00,Parks Department,Special Event,Brooklyn,Kaiser Park: Parkhouse Lawn Area,,,13,60
1867,396108,Inwood Trail Stewardship Days,2018-08-11T09:00:00+00:00,2018-08-11T12:00:00+00:00,Parks Department,Special Event,Manhattan,Inwood Hill Park: Inwood Hill Trails,,,12,34
1868,396108,Inwood Trail Stewardship Days,2018-08-18T09:00:00+00:00,2018-08-18T12:00:00+00:00,Parks Department,Special Event,Manhattan,Inwood Hill Park: Inwood Hill Trails,,,12,34
1869,396108,Inwood Trail Stewardship Days,2018-08-25T09:00:00+00:00,2018-08-25T12:00:00+00:00,Parks Department,Special Event,Manhattan,Inwood Hill Park: Inwood Hill Trails,,,12,34
1870,396108,Inwood Trail Stewardship Days,2018-09-01T09:00:00+00:00,2018-09-01T12:00:00+00:00,Parks Department,Special Event,Manhattan,Inwood Hill Park: Inwood Hill Trails,,,12,34
1871,396108,Inwood Trail Stewardship Days,2018-09-08T09:00:00+00:00,2018-09-08T12:00:00+00:00,Parks Department,Special Event,Manhattan,Inwood Hill Park: Inwood Hill Trails,,,12,34
1872,396118,Community Farmers Market,2018-07-28T10:00:00+00:00,2018-11-17T16:00:00+00:00,Street Activity Permit Office,Farmers Market,Manhattan,SEVENTH AVENUE between WEST 110 STREET and WEST 111 STREET,South,Sidewalk and Curb Lane Closure,10,28
1873,396175,Celebration,2018-09-08T18:00:00+00:00,2018-09-08T20:00:00+00:00,Parks Department,Special Event,Manhattan,Morningside Park: West 120th St BBQ Area,,,9,26
1874,396203,Yellow Trail Invasive Removal,2018-08-11T10:00:00+00:00,2018-08-11T14:00:00+00:00,Parks Department,Special Event,Queens,Forest Park: Trails Yellow,,,82,102
1875,396204,Yellow Trail Desire Line Closing,2018-09-08T10:00:00+00:00,2018-09-08T14:00:00+00:00,Parks Department,Special Event,Queens,Forest Park: Trails Yellow,,,82,102
1876,396242,Book Reading Series,2018-08-17T12:00:00+00:00,2018-08-17T13:00:00+00:00,Parks Department,Special Event,Brooklyn,Wingate Park: Playground,,,9,71
1877,396280,Sherman wedding,2018-08-11T12:00:00+00:00,2018-08-11T17:00:00+00:00,Parks Department,Special Event,Brooklyn,Prospect Park: Rustic Shelter at Lakeside,,,55,78
1878,396292,Picnic,2018-08-19T16:00:00+00:00,2018-08-19T20:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Cedar Hill,,,64,22
1879,396297,Celebration,2018-09-06T13:00:00+00:00,2018-09-06T14:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Wagner Cove,,,64,22
1880,396313,Celebration,2018-09-01T10:00:00+00:00,2018-09-01T20:00:00+00:00,Parks Department,Special Event,Manhattan,"Randall's Island Park: Hellgate Waterfront Picnic Area ,Randall's Island Park: Hell Gate Fields-Softball-63",,,11,25
1881,396396,The 500 Quincy Street Block Association,2018-08-11T12:00:00+00:00,2018-08-11T20:00:00+00:00,Street Activity Permit Office,Block Party,Brooklyn,QUINCY STREET between THROOP AVENUE and MARCUS GARVEY BOULEVARD,Full,Full Street Closure,3,79
1882,396433,The Dirty Dozen,2018-09-09T08:00:00+00:00,2018-09-09T16:00:00+00:00,Parks Department,Special Event,Queens,Forest Park: Trails Orange,,,82,102
1883,396463,Indonesian Street Festival,2018-08-25T10:00:00+00:00,2018-08-25T18:00:00+00:00,Street Activity Permit Office,Single Block Festival,Manhattan,EAST 68 STREET between MADISON AVENUE and 5 AVENUE,Both,Sidewalk and Street Closure,8,19
1884,396476,Celebration,2018-08-17T11:00:00+00:00,2018-08-17T13:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Ladies' Pavilion,,,64,22
1885,396633,Celebration,2018-09-07T10:00:00+00:00,2018-09-07T12:00:00+00:00,Parks Department,Special Event,Manhattan,Central Park: Cop Cot,,,64,22
1886,396649,victory block association party,2018-08-25T11:00:00+00:00,2018-08-25T20:00:00+00:00,Street Activity Permit Office,Block Party,Brooklyn,MACDONOUGH STREET between THROOP AVENUE and MARCUS GARVEY BOULEVARD,Full,Full Street Closure,3,"79, 81"
1887,396656,Friends Committee Beautification Days,2018-08-19T10:00:00+00:00,2018-08-19T14:00:00+00:00,Parks Department,Special Event,Manhattan,"Fort Tryon Park: Subway Plaza ,Fort Tryon Park: Margaret Corbin Circle",,,12,34
